"ueln" "ncapa_fenotipica" "n_dilucion_capa_feno" "sexo" "nclase_3_imbreding" "n_lustro" "vcabeza_entreojos"
"724015110287209" 4 1 2 1 2 1
"724015110287210" 4 1 2 1 2 1
"724015110287211" 2 1 1 1 2 1
"724015110287212" 4 1 2 1 2 0
"724015110287213" 4 1 2 1 2 0
"724015110287214" 1 1 2 1 2 0
"724015110287215" 1 1 1 1 2 0
"724015110287216" 1 1 1 1 2 0
"724015110287219" 3 1 1 1 2 1
"724015110287220" 1 1 1 1 2 1
"724015110287222" 1 1 1 1 2 1
"724015110287245" 1 1 1 1 2 1
"724015110287246" 1 1 2 1 2 0
"724015110287256" 1 1 1 1 2 1
"724015110287257" 1 1 1 1 2 1
"724015110287258" 4 1 2 1 2 1
"724015110287259" 4 1 1 1 2 1
"724015110287260" 4 1 1 1 2 1
"724015110287262" 3 1 1 1 2 1
"724015110287263" 1 1 2 1 2 1
"724015110287264" 4 1 1 2 2 1
"724015110287265" 1 1 2 1 2 1
"724015110287266" 3 1 1 1 2 1
"724015110287267" 4 1 1 1 2 0
"724015110287268" 4 1 1 1 2 0
"724015110287269" 4 1 1 1 2 1
"724015110287270" 4 1 1 1 2 1
"724015110287271" 1 1 1 1 2 0
"724015110287272" 1 1 1 1 2 0
"724015110287273" 4 1 2 1 2 1
"724015110287274" 4 1 2 1 2 1
"724015110287275" 4 1 2 1 2 1
"724015110287276" 4 1 2 1 2 0
"724015110287277" 4 1 2 1 2 1
"724015110287278" 2 1 2 1 2 0
"724015110287279" 1 1 2 1 2 1
"724015110287280" 4 1 2 1 2 1
"724015110287281" 4 1 1 1 2 0
"724015110287282" 1 1 1 1 2 1
"724015110287287" 2 1 1 1 2 0
"724015110287288" 4 1 2 1 2 1
"724015110287289" 1 1 1 1 2 1
"724015110287290" 4 1 2 1 2 0
"724015110287292" 1 1 1 1 2 1
"724015110287293" 1 1 1 1 2 1
"724015110287294" 1 1 1 1 2 0
"724015110287297" 4 1 1 1 2 1
"724015110287298" 1 1 1 1 2 1
"724015110287299" 1 1 1 1 2 1
"724015110287300" 1 1 2 1 2 0
"724015110287301" 1 1 2 1 2 1
"724015110287302" 2 1 2 1 2 1
"724015110287303" 2 1 2 1 2 0
"724015110287316" 1 1 1 1 2 0
"724015110287317" 1 1 1 1 2 1
"724015110287318" 4 1 2 1 2 1
"724015110287320" 4 1 2 1 2 0
"724015110287321" 3 1 2 1 2 0
"724015110287323" 1 1 2 2 2 1
"724015110287326" 3 1 2 1 2 0
"724015110287327" 4 1 2 1 2 1
"724015110287328" 4 1 2 1 2 1
"724015110287329" 1 1 2 1 2 1
"724015110287330" 4 1 2 1 2 0
"724015110287331" 1 1 2 1 2 0
"724015110287332" 4 1 1 1 2 0
"724015110287333" 3 1 1 1 2 0
"724015110287334" 4 1 2 1 2 1
"724015110287335" 3 1 1 1 2 0
"724015110287336" 4 1 1 1 2 0
"724015110287337" 2 1 2 1 2 0
"724015110287338" 4 1 2 1 2 1
"724015110287339" 4 1 2 1 2 0
"724015110287340" 4 1 1 1 2 0
"724015110287341" 4 1 1 1 2 1
"724015110287342" 4 1 2 1 2 1
"724015110287343" 1 1 2 1 2 1
"724015110287344" 1 1 2 1 2 0
"724015110287345" 3 1 2 1 2 1
"724015110287346" 3 1 1 1 2 1
"724015110287347" 1 1 2 1 2 1
"724015110287348" 4 1 2 1 2 0
"724015110287349" 3 1 2 1 2 1
"724015110287350" 1 1 1 1 2 1
"724015110287351" 1 1 2 1 2 1
"724015110287352" 1 1 2 1 2 1
"724015110287353" 3 1 2 1 2 1
"724015110287354" 1 1 1 1 2 0
"724015110287355" 1 1 1 1 2 1
"724015110287356" 1 1 2 1 2 1
"724015110287357" 1 1 1 1 2 0
"724015110287358" 4 1 2 1 2 1
"724015110287361" 1 1 1 1 2 1
"724015110287362" 1 1 2 1 2 1
"724015110287363" 1 1 1 1 2 1
"724015110287364" 4 1 2 1 2 0
"724015110287365" 3 1 1 1 2 0
"724015110287366" 4 1 1 1 2 0
"724015110287367" 4 1 2 1 2 1
"724015110287368" 4 1 2 1 2 1
"724015110287369" 4 1 1 1 2 0
"724015110287370" 4 1 1 1 2 1
"724015110287371" 4 1 2 1 2 1
"724015110287372" 4 1 2 1 2 1
"724015110287373" 4 1 2 1 2 1
"724015110287374" 4 1 2 1 2 1
"724015110287375" 4 1 1 1 2 1
"724015110287376" 4 1 1 2 2 0
"724015110287377" 4 1 1 3 2 1
"724015110287378" 4 1 2 1 2 0
"724015110287379" 4 1 2 1 2 1
"724015110287380" 4 1 1 1 2 0
"724015110287381" 3 1 2 1 2 1
"724015110287384" 1 1 1 1 2 1
"724015110287385" 3 1 1 1 2 1
"724015110287387" 1 1 2 1 2 1
"724015110287388" 1 1 1 1 2 0
"724015110287389" 3 1 2 1 2 0
"724015110287392" 1 1 2 3 2 0
"724015110287393" 1 1 2 3 2 0
"724015110287394" 1 1 1 2 2 1
"724015110287404" 1 1 2 1 2 1
"724015110287407" 4 1 1 1 2 0
"724015110287408" 4 1 2 1 2 1
"724015110287409" 4 1 1 1 2 1
"724015110287410" 4 1 1 3 2 0
"724015110287411" 1 1 1 1 2 1
"724015110287412" 4 1 1 1 2 1
"724015110287413" 4 1 1 1 2 1
"724015110287414" 4 1 1 1 2 0
"724015110287415" 4 1 1 1 2 1
"724015110287416" 4 1 1 1 2 1
"724015110287417" 4 1 1 3 2 0
"724015110287418" 4 1 1 1 2 0
"724015110287419" 4 1 1 1 2 0
"724015110287420" 1 1 1 1 2 1
"724015110287421" 1 1 1 1 2 1
"724015110287422" 4 1 2 1 2 0
"724015110287424" 1 1 1 1 2 0
"724015110287425" 1 1 1 1 2 1
"724015110287426" 4 1 2 2 2 1
"724015110287427" 1 1 1 1 2 1
"724015110287428" 3 1 1 1 2 1
"724015110287429" 1 1 2 1 2 1
"724015110287430" 1 1 2 1 2 1
"724015110287431" 1 1 2 1 2 1
"724015110287432" 1 1 1 1 2 1
"724015110287433" 1 1 2 1 2 1
"724015110287434" 4 1 1 1 2 1
"724015110287435" 1 1 2 1 2 1
"724015110287436" 1 1 2 1 2 1
"724015110287437" 4 1 1 1 2 1
"724015110287438" 3 1 2 1 2 0
"724015110287439" 3 1 2 1 2 1
"724015110287440" 1 1 2 1 2 0
"724015110287441" 1 1 1 1 2 1
"724015110287442" 1 1 1 1 2 1
"724015110287443" 4 1 1 1 2 1
"724015110287444" 1 1 2 1 2 1
"724015110287446" 1 1 1 1 2 1
"724015110287468" 2 1 2 1 2 0
"724015110287472" 4 1 2 1 2 1
"724015110287473" 4 1 2 1 2 0
"724015110287477" 3 1 2 1 2 1
"724015110287478" 1 1 2 1 2 1
"724015110287479" 4 1 2 2 2 0
"724015110287483" 1 1 1 1 2 1
"724015110287484" 1 1 1 1 2 1
"724015110287485" 4 1 2 1 2 1
"724015110287486" 1 1 2 1 2 0
"724015110287487" 1 1 1 1 2 0
"724015110287488" 1 1 2 1 2 1
"724015110287489" 1 1 2 1 2 1
"724015110287490" 1 1 1 1 2 1
"724015110287491" 1 1 1 1 2 1
"724015110287492" 4 1 2 2 2 0
"724015110287493" 4 1 1 1 2 1
"724015110287494" 4 1 2 3 2 1
"724015110287495" 4 1 1 1 2 0
"724015110287496" 1 1 2 3 2 1
"724015110287497" 2 1 2 3 2 0
"724015110287498" 4 1 2 2 2 0
"724015110287499" 3 1 2 3 2 1
"724015110287500" 4 1 1 2 2 1
"724015110287501" 1 1 2 2 2 0
"724015110287502" 4 1 1 2 2 1
"724015110287503" 4 1 1 2 2 1
"724015110287504" 4 1 2 1 2 1
"724015110287505" 4 1 1 1 2 1
"724015110287506" 1 1 2 1 2 1
"724015110287507" 4 1 1 2 2 0
"724015110287509" 4 1 2 1 2 0
"724015110287510" 4 1 2 1 2 1
"724015110287513" 4 1 2 1 2 1
"724015110287514" 2 1 2 1 2 0
"724015110287516" 1 1 2 1 2 1
"724015110287517" 1 1 2 1 2 0
"724015110287520" 4 1 1 3 2 1
"724015110287521" 4 1 1 3 2 0
"724015110287522" 4 1 1 3 2 1
"724015110287523" 4 1 2 3 2 1
"724015110287524" 4 1 2 1 2 0
"724015110287525" 4 1 2 2 2 0
"724015110287526" 2 1 1 3 2 1
"724015110287527" 4 1 2 1 2 0
"724015110287529" 4 1 1 2 2 1
"724015110287530" 4 1 1 1 2 1
"724015110287531" 1 1 1 1 2 1
"724015110287532" 4 1 2 1 2 1
"724015110287533" 4 1 2 1 2 1
"724015110287534" 4 1 1 1 2 0
"724015110287535" 4 1 1 1 2 1
"724015110287536" 4 1 2 1 2 0
"724015110287537" 4 1 2 1 2 1
"724015110287538" 4 1 2 1 2 1
"724015110287539" 4 1 2 1 2 0
"724015110287540" 4 1 2 1 2 0
"724015110287541" 1 1 1 1 2 1
"724015110287542" 1 1 2 1 2 1
"724015110287543" 4 1 1 1 2 1
"724015110287544" 3 1 2 1 2 1
"724015110287547" 4 1 1 1 2 1
"724015110287548" 3 1 1 3 3 0
"724015110287549" 4 1 1 1 2 1
"724015110287550" 4 1 2 1 2 1
"724015110287551" 4 1 1 1 2 0
"724015110287552" 1 1 1 1 2 1
"724015110287553" 4 1 1 1 2 1
"724015110287554" 4 1 2 1 2 1
"724015110287555" 1 1 1 2 2 0
"724015110287556" 4 1 2 1 2 1
"724015110287557" 2 1 2 1 2 1
"724015110287566" 1 1 1 1 2 1
"724015110287570" 1 1 1 1 2 1
"724015110287582" 1 1 1 1 2 1
"724015110287595" 2 1 2 1 2 0
"724015110287609" 4 1 1 1 2 1
"724015110287610" 4 1 2 1 2 1
"724015110287611" 4 1 2 1 2 1
"724015110287612" 4 1 2 1 2 0
"724015110287613" 4 1 1 1 2 1
"724015110287614" 4 1 2 1 2 1
"724015110287615" 4 1 2 1 2 1
"724015110287620" 4 1 1 1 2 1
"724015110287622" 4 1 1 1 2 1
"724015110287623" 4 1 1 1 2 0
"724015110287625" 1 1 1 1 2 0
"724015110287626" 4 1 1 1 2 0
"724015110287627" 3 1 2 1 2 0
"724015110287628" 1 1 2 1 2 0
"724015110287629" 4 1 1 1 2 0
"724015110287630" 4 1 1 1 2 0
"724015110287631" 3 1 1 1 2 0
"724015110287633" 1 1 1 1 2 1
"724015110287634" 4 1 2 1 2 0
"724015110287636" 4 1 2 1 2 0
"724015110287640" 4 1 2 1 2 0
"724015110287641" 1 1 1 1 2 1
"724015110287642" 4 1 2 1 2 1
"724015110287644" 1 1 1 2 2 0
"724015110287645" 4 1 2 1 2 0
"724015110287646" 1 1 1 2 2 0
"724015110287648" 4 1 2 1 2 0
"724015110287649" 1 1 1 1 2 1
"724015110287651" 4 1 2 1 2 1
"724015110287652" 4 1 1 1 2 1
"724015110287653" 4 1 2 1 2 0
"724015110287655" 1 1 1 1 2 1
"724015110287659" 4 1 2 1 2 0
"724015110287660" 4 1 1 1 2 1
"724015110287661" 1 1 1 1 2 0
"724015110287662" 1 1 2 1 2 0
"724015110287671" 1 1 2 1 2 1
"724015110287682" 1 1 2 1 2 0
"724015110287686" 4 1 2 1 2 1
"724015110287687" 4 1 2 1 2 0
"724015110287688" 4 1 2 1 2 1
"724015110287689" 1 1 1 1 2 1
"724015110287690" 1 1 2 1 2 0
"724015110287691" 1 1 2 1 2 0
"724015110287692" 4 1 2 1 2 0
"724015110287693" 4 1 2 1 2 0
"724015110287694" 4 1 1 1 2 1
"724015110287695" 1 1 2 1 2 1
"724015110287696" 4 1 2 1 2 1
"724015110287703" 4 1 1 1 2 1
"724015110287704" 4 1 1 1 2 0
"724015110287706" 4 1 1 1 2 1
"724015110287710" 1 1 2 1 2 0
"724015110287713" 2 1 1 1 2 1
"724015110287715" 2 1 2 1 2 0
"724015110287716" 4 1 1 1 2 1
"724015110287718" 1 1 2 1 2 0
"724015110287719" 4 1 1 1 2 0
"724015110287720" 4 1 1 3 2 1
"724015110287721" 4 1 1 3 2 0
"724015110287724" 4 1 2 1 2 1
"724015110287727" 1 1 1 1 2 1
"724015110287728" 4 1 2 1 2 1
"724015110287729" 4 1 1 1 2 1
"724015110287730" 4 1 1 1 2 1
"724015110287731" 1 1 1 1 2 1
"724015110287733" 4 1 2 3 2 1
"724015110287734" 4 1 2 1 2 1
"724015110287735" 3 1 1 1 2 1
"724015110287736" 4 1 1 1 2 0
"724015110287737" 3 1 1 1 2 1
"724015110287738" 1 1 1 1 2 1
"724015110287739" 1 1 1 1 2 1
"724015110287740" 1 1 1 1 2 1
"724015110287742" 1 1 1 2 2 1
"724015110287743" 4 1 1 2 2 1
"724015110287744" 4 1 1 2 2 1
"724015110287745" 4 1 1 1 2 1
"724015110287746" 4 1 1 1 2 1
"724015110287747" 1 1 2 1 2 0
"724015110287748" 4 1 1 1 2 1
"724015110287752" 1 1 2 1 2 1
"724015110287753" 3 1 2 1 2 1
"724015110287754" 3 1 2 1 2 1
"724015110287755" 3 1 2 1 2 1
"724015110287756" 4 1 1 1 2 0
"724015110287757" 4 1 1 1 2 1
"724015110287758" 4 1 2 1 2 0
"724015110287761" 3 1 2 1 2 1
"724015110287762" 4 1 2 1 2 1
"724015110287768" 3 1 2 1 2 1
"724015110287775" 4 1 2 2 2 1
"724015110287777" 4 1 1 2 2 1
"724015110287778" 4 1 1 2 2 1
"724015110287780" 4 1 2 2 2 0
"724015110287781" 4 1 2 2 2 0
"724015110287783" 4 1 1 2 2 1
"724015110287796" 4 1 2 2 2 0
"724015110287798" 4 1 2 1 2 1
"724015110287799" 4 1 1 1 2 1
"724015110287801" 4 1 2 1 2 1
"724015110287802" 4 1 1 1 2 1
"724015110287803" 4 1 1 1 2 1
"724015110287804" 4 1 2 1 2 1
"724015110287815" 3 1 2 2 2 1
"724015110287816" 3 1 1 1 2 1
"724015110287817" 1 1 2 1 2 1
"724015110287818" 1 1 2 1 2 0
"724015110287819" 3 1 1 1 2 0
"724015110287820" 1 1 1 1 2 1
"724015110287821" 4 1 1 1 2 0
"724015110287823" 1 1 1 1 2 0
"724015110287824" 3 1 1 1 2 0
"724015110287825" 1 1 1 1 2 1
"724015110287826" 1 1 2 1 2 1
"724015110287827" 4 1 1 1 2 1
"724015110287828" 4 1 2 1 2 0
"724015110287829" 2 1 1 1 2 0
"724015110287830" 4 1 1 1 2 1
"724015110287831" 4 1 2 1 2 1
"724015110287832" 4 1 1 1 2 0
"724015110287833" 1 1 2 1 2 0
"724015110287835" 4 1 1 1 2 0
"724015110287836" 4 1 1 1 2 1
"724015110287837" 4 1 2 1 2 1
"724015110287838" 4 1 1 1 2 1
"724015110287839" 2 1 2 1 2 0
"724015110287842" 4 1 2 1 2 1
"724015110287843" 4 1 2 1 2 0
"724015110287844" 4 1 2 1 2 0
"724015110287845" 4 1 2 1 2 0
"724015110287847" 4 1 1 1 2 1
"724015110287848" 4 1 2 1 2 0
"724015110287849" 1 1 1 1 2 1
"724015110287850" 4 1 1 3 2 1
"724015110287851" 4 1 2 3 2 1
"724015110287852" 4 1 2 3 2 1
"724015110287855" 4 1 2 1 2 1
"724015110287856" 3 1 1 1 2 0
"724015110287858" 3 1 1 1 2 0
"724015110287859" 4 1 1 3 2 0
"724015110287860" 4 1 1 2 2 1
"724015110287861" 1 1 1 1 2 0
"724015110287867" 1 1 2 1 2 0
"724015110287870" 1 1 2 1 2 0
"724015110287871" 4 1 1 3 2 1
"724015110287874" 1 1 1 1 2 1
"724015110287877" 1 1 1 1 2 0
"724015110287881" 1 1 2 1 2 0
"724015110287882" 4 1 1 1 2 0
"724015110287883" 1 1 2 1 2 0
"724015110287884" 4 1 1 1 2 0
"724015110287885" 3 1 2 1 2 0
"724015110287893" 1 1 2 1 2 0
"724015110287894" 4 1 2 1 2 0
"724015110287896" 4 1 2 1 2 1
"724015110287897" 3 1 2 1 2 1
"724015110287898" 1 1 2 1 2 1
"724015110287899" 4 1 2 1 2 0
"724015110287900" 1 1 1 1 2 0
"724015110287901" 1 1 2 1 2 1
"724015110287902" 1 1 2 1 2 1
"724015110287903" 4 1 1 1 2 0
"724015110287904" 4 1 1 1 2 1
"724015110287906" 4 1 2 1 2 1
"724015110287907" 1 1 2 1 2 0
"724015110287910" 4 1 1 3 2 0
"724015110287911" 1 1 2 1 2 0
"724015110287913" 4 1 2 1 2 1
"724015110287914" 4 1 1 1 2 1
"724015110287915" 4 1 1 1 2 1
"724015110287916" 4 1 2 2 2 1
"724015110287917" 4 1 2 2 2 0
"724015110287918" 4 1 1 2 2 0
"724015110287920" 4 1 1 1 2 0
"724015110287921" 4 1 1 1 2 1
"724015110287922" 4 1 1 1 2 1
"724015110287928" 1 1 1 1 2 1
"724015110287934" 1 1 2 1 2 1
"724015110287935" 1 1 2 1 2 0
"724015110287936" 4 1 1 1 2 1
"724015110287937" 4 1 1 1 2 1
"724015110287950" 4 1 1 1 2 1
"724015110287951" 1 1 2 1 2 0
"724015110287958" 4 1 1 2 2 1
"724015110287959" 1 1 2 1 2 1
"724015110287960" 4 1 1 1 2 0
"724015110287961" 4 1 2 1 2 1
"724015110287962" 4 1 2 1 2 1
"724015110287963" 1 1 1 1 2 1
"724015110287964" 3 1 1 1 2 1
"724015110287965" 3 1 2 1 2 1
"724015110287966" 3 1 1 1 2 1
"724015110287967" 4 1 2 1 2 1
"724015110287968" 3 1 1 1 2 1
"724015110287969" 1 1 1 2 2 1
"724015110287970" 4 1 1 1 2 1
"724015110287971" 3 1 1 1 2 0
"724015110287972" 1 1 1 1 2 0
"724015110287973" 3 1 1 1 2 0
"724015110287974" 2 1 2 1 2 1
"724015110287975" 3 1 1 1 2 1
"724015110287976" 1 1 1 1 2 0
"724015110287977" 4 1 1 1 2 1
"724015110287978" 4 1 2 1 2 1
"724015110287979" 4 1 1 1 2 1
"724015110287980" 4 1 2 1 2 1
"724015110287981" 4 1 1 1 2 1
"724015110287982" 1 1 2 1 2 1
"724015110287983" 1 1 2 1 2 1
"724015110287984" 1 1 2 1 2 0
"724015110287985" 1 1 2 1 2 1
"724015110287986" 1 1 2 1 2 0
"724015110287987" 4 1 1 1 2 1
"724015110287988" 1 1 1 1 2 1
"724015110287989" 4 1 1 1 2 1
"724015110287990" 4 1 2 1 2 0
"724015110287991" 4 1 2 1 2 1
"724015110287992" 4 1 2 1 2 0
"724015110287993" 4 1 2 1 2 1
"724015110287994" 4 1 2 1 2 0
"724015110287995" 4 1 2 1 2 1
"724015110287996" 1 1 1 1 2 1
"724015110287997" 1 1 1 1 2 1
"724015110287999" 3 1 2 1 2 1
"724015110288000" 4 1 1 1 2 1
"724015110288001" 1 1 1 1 2 1
"724015110288002" 1 1 2 1 2 1
"724015110288003" 3 1 1 2 2 0
"724015110288009" 1 1 1 1 2 1
"724015110288010" 3 1 1 1 2 1
"724015110288013" 3 1 2 1 2 1
"724015110288014" 1 1 2 1 2 0
"724015110288017" 4 1 1 1 2 0
"724015110288018" 4 1 1 1 2 0
"724015110288019" 1 1 2 3 2 0
"724015110288020" 1 1 2 1 2 1
"724015110288021" 4 1 1 1 2 1
"724015110288025" 2 1 2 1 2 1
"724015110288026" 1 1 2 1 2 1
"724015110288028" 1 1 1 1 2 1
"724015110288029" 1 1 1 1 2 0
"724015110288030" 1 1 2 1 2 0
"724015110288031" 1 1 2 1 2 1
"724015110288032" 1 1 2 1 2 1
"724015110288039" 1 1 1 1 2 1
"724015110288040" 1 1 2 1 2 1
"724015110288041" 1 1 1 1 2 1
"724015110288042" 2 1 1 2 2 0
"724015110288044" 3 1 2 1 2 1
"724015110288046" 4 1 2 1 2 0
"724015110288048" 4 1 2 1 2 1
"724015110288051" 1 1 1 1 2 1
"724015110288054" 4 1 2 2 2 1
"724015110288056" 4 1 1 2 2 1
"724015110288057" 4 1 1 2 2 0
"724015110288058" 4 1 1 2 2 1
"724015110288059" 4 1 1 3 2 0
"724015110288060" 2 1 1 1 2 1
"724015110288061" 2 1 1 1 2 0
"724015110288062" 2 1 1 1 2 0
"724015110288063" 3 1 1 1 2 1
"724015110288064" 3 1 2 1 2 0
"724015110288065" 4 1 2 1 2 0
"724015110288066" 1 1 1 1 2 1
"724015110288067" 1 1 2 1 2 0
"724015110288068" 4 1 2 2 2 1
"724015110288069" 4 1 2 1 2 0
"724015110288070" 4 1 1 1 2 0
"724015110288071" 4 1 2 1 2 1
"724015110288073" 3 1 1 1 2 0
"724015110288074" 3 1 1 1 2 0
"724015110288075" 3 1 1 1 2 0
"724015110288076" 4 1 2 3 2 1
"724015110288078" 3 1 2 1 2 1
"724015110288079" 3 1 2 1 2 0
"724015110288080" 4 1 2 1 2 0
"724015110288081" 4 1 2 1 2 0
"724015110288085" 4 1 1 1 2 0
"724015110288086" 4 1 2 1 2 1
"724015110288089" 1 1 2 1 2 1
"724015110288090" 1 1 2 1 2 1
"724015110288091" 1 1 1 1 2 1
"724015110288092" 1 1 1 1 2 1
"724015110288093" 1 1 1 1 2 1
"724015110288095" 4 1 2 1 2 1
"724015110288105" 4 1 1 3 2 1
"724015110288106" 4 1 1 3 2 1
"724015110288107" 3 1 1 1 2 1
"724015110288108" 3 1 1 1 2 1
"724015110288109" 3 1 1 1 2 1
"724015110288110" 3 1 1 1 2 1
"724015110288111" 3 1 1 1 2 0
"724015110288128" 3 1 2 1 2 0
"724015110288129" 1 1 1 1 2 1
"724015110288130" 4 1 1 3 2 1
"724015110288132" 4 1 1 1 2 0
"724015110288133" 1 1 2 1 2 0
"724015110288134" 4 1 1 1 2 0
"724015110288135" 4 1 2 1 2 0
"724015110288137" 4 1 1 2 2 1
"724015110288138" 4 1 1 2 2 0
"724015110288139" 4 1 2 1 2 0
"724015110288140" 4 1 2 1 2 0
"724015110288141" 4 1 2 1 2 1
"724015110288142" 4 1 2 1 2 0
"724015110288143" 1 1 1 1 2 1
"724015110288144" 1 1 1 1 2 0
"724015110288145" 1 1 2 1 2 1
"724015110288148" 4 1 1 3 2 0
"724015110288149" 4 1 2 1 2 0
"724015110288150" 1 1 1 1 2 1
"724015110288151" 1 1 2 1 2 1
"724015110288152" 4 1 1 1 2 0
"724015110288153" 4 1 1 1 2 1
"724015110288154" 1 1 1 3 2 0
"724015110288155" 1 1 1 2 2 1
"724015110288156" 1 1 2 1 2 1
"724015110288161" 3 1 1 1 2 0
"724015110288163" 4 1 2 1 2 1
"724015110288182" 4 1 1 1 2 1
"724015110288215" 1 1 2 1 2 1
"724015110288216" 3 1 1 1 2 1
"724015110288219" 1 1 1 1 2 1
"724015110288239" 1 1 2 1 2 1
"724015110288240" 1 1 1 1 2 1
"724015110288241" 2 1 1 1 2 1
"724015110288242" 1 1 1 2 2 0
"724015110288250" 3 1 2 2 2 1
"724015110288251" 1 1 2 1 2 1
"724015110288254" 1 1 1 1 2 1
"724015110288257" 4 1 2 2 2 0
"724015110288258" 1 1 2 1 2 1
"724015110288260" 3 1 1 1 2 1
"724015110288261" 1 1 1 1 2 1
"724015110288262" 3 1 1 1 2 1
"724015110288263" 4 1 1 1 2 1
"724015110288264" 1 1 1 1 2 0
"724015110288265" 4 1 1 1 2 1
"724015110288272" 1 1 1 1 2 1
"724015110288277" 4 1 2 1 2 1
"724015110288278" 4 1 1 1 2 1
"724015110288279" 4 1 2 1 2 1
"724015110288280" 4 1 2 1 2 0
"724015110288281" 1 1 1 1 2 1
"724015110288282" 1 1 1 1 2 0
"724015110288283" 1 1 1 1 2 0
"724015110288284" 1 1 2 1 2 0
"724015110288285" 1 1 2 1 2 1
"724015110288286" 1 1 1 1 2 0
"724015110288287" 1 1 2 1 2 0
"724015110288288" 1 1 2 1 2 1
"724015110288289" 1 1 2 1 2 1
"724015110288294" 3 1 1 1 2 1
"724015110288315" 1 1 2 1 2 1
"724015110288331" 4 1 2 2 2 1
"724015110288335" 3 1 2 1 2 1
"724015110288336" 1 1 1 1 2 1
"724015110288342" 1 1 2 1 2 1
"724015110288343" 1 1 1 1 2 1
"724015110288344" 1 1 1 1 2 0
"724015110288393" 1 1 1 1 2 0
"724015110288394" 1 1 1 1 2 0
"724015110288395" 4 1 2 1 2 1
"724015110288396" 4 1 2 1 2 1
"724015110288397" 4 1 1 1 2 0
"724015110288398" 4 1 1 1 2 0
"724015110288399" 1 1 1 1 2 0
"724015110288400" 4 1 2 2 2 1
"724015110288402" 3 1 1 1 2 1
"724015110288408" 3 1 2 1 2 1
"724015110288416" 4 1 1 1 2 1
"724015110288436" 4 1 2 1 2 1
"724015110288438" 4 1 1 1 2 1
"724015110288474" 1 1 2 1 2 1
"724015110288475" 3 1 1 1 2 1
"724015110288476" 3 1 1 1 2 1
"724015110288505" 1 1 2 1 2 1
"724015110288507" 1 1 2 1 2 0
"724015110288523" 2 1 1 1 2 0
"724015110288524" 4 1 1 1 2 0
"724015110288525" 1 1 1 1 2 0
"724015110288526" 1 1 2 1 2 0
"724015110288527" 4 1 1 1 2 0
"724015110288528" 4 1 1 1 2 0
"724015110288529" 4 1 1 1 2 0
"724015110288530" 4 1 1 1 2 0
"724015110288531" 1 1 1 1 2 0
"724015110288532" 1 1 2 1 2 0
"724015110288533" 4 1 1 1 2 0
"724015110288534" 4 1 1 1 2 0
"724015110288535" 4 1 2 1 2 0
"724015110288536" 4 1 2 1 2 0
"724015110288538" 4 1 1 3 2 1
"724015110288540" 4 1 1 1 2 0
"724015110288541" 4 1 2 1 2 1
"724015110288542" 4 1 2 1 2 0
"724015110288543" 1 1 1 1 2 1
"724015110288545" 4 1 2 1 2 0
"724015110288548" 1 1 1 1 2 0
"724015110288585" 3 1 2 1 2 1
"724015110288617" 3 1 2 1 2 0
"724015110288619" 4 1 1 1 2 1
"724015110288620" 4 1 1 1 2 0
"724015110288624" 4 1 2 1 2 1
"724015110288625" 1 1 2 1 2 0
"724015110288626" 4 1 2 1 2 0
"724015110288628" 1 1 1 1 2 1
"724015110288629" 1 1 2 1 2 1
"724015110288630" 1 1 2 2 2 1
"724015110288631" 1 1 2 1 2 0
"724015110288632" 3 1 2 1 2 1
"724015110288633" 1 1 2 1 2 1
"724015110288636" 3 1 1 1 2 1
"724015110288637" 3 1 1 1 2 0
"724015110288640" 4 1 1 1 2 1
"724015110288641" 3 1 2 2 2 1
"724015110288642" 1 1 1 3 2 0
"724015110288643" 4 1 2 1 2 1
"724015110288644" 4 1 1 1 2 0
"724015110288651" 1 1 2 1 2 0
"724015110288657" 4 1 2 1 2 1
"724015110288659" 1 1 1 1 2 1
"724015110288675" 1 1 2 1 2 0
"724015110288676" 4 1 2 1 2 0
"724015110288677" 1 1 1 1 2 0
"724015110288678" 3 1 1 1 2 1
"724015110288688" 4 1 2 1 2 0
"724015110288690" 4 1 2 1 2 1
"724015110288696" 4 1 2 1 2 1
"724015110288701" 4 1 1 1 2 1
"724015110288717" 1 1 2 1 2 0
"724015110288718" 1 1 2 1 2 0
"724015110288720" 2 1 2 1 2 1
"724015110288721" 1 1 2 1 2 0
"724015110288722" 4 1 2 1 2 1
"724015110288723" 1 1 2 1 2 1
"724015110288724" 3 1 1 1 2 1
"724015110288725" 4 1 1 1 2 1
"724015110288726" 4 1 2 2 2 0
"724015110288727" 4 1 1 1 2 1
"724015110288728" 4 1 1 1 2 1
"724015110288729" 1 1 1 1 2 1
"724015110288730" 4 1 1 1 2 1
"724015110288731" 1 1 2 1 2 1
"724015110288732" 1 1 2 1 2 1
"724015110288733" 4 1 2 1 2 0
"724015110288734" 1 1 2 1 2 1
"724015110288736" 4 1 2 1 2 0
"724015110288741" 4 1 1 3 2 1
"724015110288892" 4 1 2 1 2 0
"724015110288897" 4 1 2 1 2 1
"724015110288898" 3 1 2 1 2 1
"724015110288904" 4 1 2 1 2 1
"724015110288906" 4 1 2 1 2 0
"724015110288908" 1 1 1 1 2 1
"724015110288909" 1 1 1 1 2 1
"724015110288920" 4 1 2 2 2 1
"724015110288947" 1 1 2 1 2 0
"724015110288948" 4 1 2 1 2 1
